[0.000000] (-) TimerEvent: {}
[0.000061] (robotics_class) JobQueued: {'identifier': 'robotics_class', 'dependencies': OrderedDict()}
[0.058757] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/launch/robot_description.launch.py\n'}
[0.058796] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/launch/ekf.launch.py\n'}
[0.058833] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/launch/slam.launch.py\n'}
[0.058870] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/launch/rviz.launch.py\n'}
[0.058963] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/launch/simulation_world.launch.py\n'}
[0.059001] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/urdf\n'}
[0.059035] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/urdf/inertial_matrix.xacro\n'}
[0.059068] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/urdf/jetauto.xacro\n'}
[0.059107] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/urdf/lidar.urdf.xacro\n'}
[0.059150] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/urdf/materials.xacro\n'}
[0.059184] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/urdf/p3d_plugin.gazebo.xacro\n'}
[0.059224] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/urdf/jetauto_car.urdf.xacro\n'}
[0.059261] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/urdf/depth_camera.urdf.xacro\n'}
[0.059294] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/urdf/imu.urdf.xacro\n'}
[0.059336] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models\n'}
[0.059372] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/table\n'}
[0.059406] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/table/model.config\n'}
[0.059440] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/table/model.sdf\n'}
[0.059473] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/jetauto\n'}
[0.059506] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/jetauto/depth_camera_link_collision.stl\n'}
[0.059544] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/jetauto/wheel_left_back_link.stl\n'}
[0.059589] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/jetauto/mic_link.stl\n'}
[0.059637] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/jetauto/base_link.stl\n'}
[0.059689] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/jetauto/back_shell_link.stl\n'}
[0.059733] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/jetauto/base_link_collision.stl\n'}
[0.059771] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/jetauto/lidar_link.stl\n'}
[0.059813] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/jetauto/speaker_link.stl\n'}
[0.059884] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/jetauto/screen_link.stl\n'}
[0.060014] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/jetauto/depth_camera_link.stl\n'}
[0.060096] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/jetauto/wheel_left_front_link.stl\n'}
[0.060176] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/jetauto/screen_link_collision.stl\n'}
[0.060486] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/jetauto/wheel_right_back_link.stl\n'}
[0.060538] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/jetauto/wheel_right_front_link.stl\n'}
[0.060574] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/plant_1_single\n'}
[0.060611] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/plant_1_single/meshes\n'}
[0.060654] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/plant_1_single/meshes/leaf.dae\n'}
[0.060824] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/plant_1_single/model.config\n'}
[0.060862] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/plant_1_single/model.sdf\n'}
[0.060903] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/chair_1\n'}
[0.060947] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/chair_1/materials\n'}
[0.060982] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/chair_1/materials/textures\n'}
[0.061018] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/chair_1/materials/textures/wood_black_1.jpg\n'}
[0.061055] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/chair_1/materials/textures/wood_black_3.png\n'}
[0.061091] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/chair_1/materials/textures/fabric_1.jpg\n'}
[0.061126] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/chair_1/materials/textures/wood_black.jpg\n'}
[0.061162] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/chair_1/materials/scripts\n'}
[0.061198] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/chair_1/materials/scripts/chair_1_cushion.material\n'}
[0.061269] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/chair_1/materials/scripts/chair_1_frame.material\n'}
[0.061329] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/chair_1/meshes\n'}
[0.061382] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/chair_1/meshes/cushions.dae\n'}
[0.061419] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/chair_1/meshes/model.dae\n'}
[0.061455] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/chair_1/meshes/frame.dae\n'}
[0.061490] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/chair_1/model.config\n'}
[0.061532] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/chair_1/model.sdf\n'}
[0.061567] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/refrigerator\n'}
[0.061602] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/refrigerator/model.config\n'}
[0.061637] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/refrigerator/refrigerator.stl\n'}
[0.061671] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/refrigerator/model.sdf\n'}
[0.061706] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/tv\n'}
[0.061741] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/tv/model.config\n'}
[0.061777] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/tv/model.sdf\n'}
[0.061812] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/tv/tv.dae\n'}
[0.061846] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/sink\n'}
[0.061883] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/sink/model.config\n'}
[0.061918] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/sink/model.sdf\n'}
[0.061953] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/sink/sink.stl\n'}
[0.061988] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/coffee_table_set_1\n'}
[0.062023] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/coffee_table_set_1/materials\n'}
[0.062093] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/coffee_table_set_1/materials/textures\n'}
[0.062142] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/coffee_table_set_1/materials/textures/leather.jpg\n'}
[0.062189] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/coffee_table_set_1/materials/textures/wood_dark_1.jpg\n'}
[0.062247] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/coffee_table_set_1/materials/scripts\n'}
[0.062373] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/coffee_table_set_1/materials/scripts/coffee_table_set_1_frame.material\n'}
[0.062424] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/coffee_table_set_1/materials/scripts/coffee_table_set_1_surf.material\n'}
